Category,Clip Name,Clip Url,Edited,Filename,Theme,Portrait Version,Original Time in Seconds,Edited Time in Seconds,Extra Clip 1,Extra Clip 2,Updated Captions,Created By,Created Date
Loop Hero,naturally fabuleth,https://clips.twitch.tv/RockySoftHerdBCWarrior-ht4PwZRH7zpIzX0O,,,,,5,,,,,design_by_rose,"Aug 26, 2024"
Loop Hero,surely this is a good alert sound for... something...,https://clips.twitch.tv/BelovedDiligentNostrilTTours-_XT-T_btD25a193x,,,,,5,,,,,design_by_rose,"Aug 27, 2024"
Loop Hero,I'm gonna crumb 🤢,https://clips.twitch.tv/EnchantingBombasticHamNotLikeThis-CIXvYpad4aUi4Z_G,,,,,28,,,,,design_by_rose,"Aug 27, 2024"
Loop Hero,... a message for Dazed (sniffle),https://clips.twitch.tv/BumblingFamousPresidentHumbleLife-Ivhv2vCkccEzHjf8,,,,,60,,,,,design_by_rose,"Aug 28, 2024"
Loop Hero,lowers voice to sound cooler than that,https://clips.twitch.tv/IncredulousEmpathicSnailJKanStyle-YIr2pXd2H1SX6pyO,,,,,5,,,,,design_by_rose,"Aug 28, 2024"
Loop Hero,(disgusting throat noises asmr),https://clips.twitch.tv/BlightedMistySwallowNomNom-1l7Vdbootbyg6lCS,,,,,5,,,,,design_by_rose,"Aug 28, 2024"
Loop Hero,world record for the longest laugh at own joke,https://clips.twitch.tv/FragileSuccessfulOpossumPunchTrees-D5GnHWY4BPhG4LKE,,,,,14,,,,,design_by_rose,"Aug 28, 2024"
Loop Hero,yeah? 👍,https://clips.twitch.tv/CourageousRoughCurlewBleedPurple-sYmwvSZ-fJH2edhu,,,,,5,,,,,design_by_rose,"Aug 30, 2024"
Software and Game Development,make it ✨thparkle✨ roth,https://clips.twitch.tv/GracefulPoisedDoveBuddhaBar-PpBZ_oVzScnEk5vj,,,,,20,,,,,design_by_rose,"Aug 30, 2024"
Software and Game Development,No wonder he's single,https://clips.twitch.tv/ResoluteShortCattleTheRinger-bajkue6SCLVZCLMa,,,,,37,,,,,DazedArcade,"Aug 30, 2024"
Loop Hero,I'M SOWWY DAZED (sniffle),https://clips.twitch.tv/ArtisticSnappyWitchWOOP-PkjW-ggNlJZ5Vl2X,,,,,51,,,,,design_by_rose,"Aug 30, 2024"
Loop Hero,another uncomfortable starless catchphrase,https://clips.twitch.tv/FaintComfortableOrcaCopyThis-hd0vyrwtZRc_diAb,,,,,6,,,,,design_by_rose,"Aug 31, 2024"
Loop Hero,an uncomfortable starless catchphrase,https://clips.twitch.tv/AbstruseModernClipsmomWTRuck-m8-rtogA35py8Gid,,,,,5,,,,,design_by_rose,"Aug 31, 2024"
Loop Hero,shamone- HEE HEE!!!,https://clips.twitch.tv/RelievedDreamyPastaFrankerZ-gJwXybdYj5R3XWQd,,,,,5,,,,,design_by_rose,"Sep 1, 2024"
Loop Hero,ᵗʰᵉ ᵍʳᵉᵃᵗᵉʳ ᵍᵒᵒᵈ,https://clips.twitch.tv/YummyResourcefulBunnyNerfBlueBlaster-0HuICx0FTpzyCvUq,,,,,5,,,,,design_by_rose,"Sep 1, 2024"
Just Chatting,when rose turns up,https://clips.twitch.tv/JoyousCuriousBadgerFrankerZ-JT62ofbrklQWv0nt,,,,,9,,,,,low_hanging_vegetable,"Sep 1, 2024"
Software and Game Development,"...nothing to see here, nothing at all, it's all fine, nothing is wrong...",https://clips.twitch.tv/SullenTriangularClipsmomKappaPride-NOaLWiVOjrdw5ocI,,,,,44,,,,,design_by_rose,"Sep 1, 2024"
Software and Game Development,your words not mine,https://clips.twitch.tv/CrypticCleverSkunkKAPOW-VWHa4-VSb7Oa-_1F,,,,,6,,,,,design_by_rose,"Sep 1, 2024"
Just Chatting,it's odd,https://clips.twitch.tv/FurtiveRefinedDeerPastaThat-k5U3jN3qymxrMstY,,,,,10,,,,,low_hanging_vegetable,"Sep 1, 2024"
Just Chatting,veg said he loved me </3,https://clips.twitch.tv/ObliviousHedonisticOryxPeteZaroll-IcWIPJX1vaYRv_PN,,,,,9,,,,,design_by_rose,"Sep 1, 2024"
Loop Hero,Emotional Damage,https://clips.twitch.tv/CrowdedImportantGullDancingBanana-X8wdZXcJO29Z5Pb8,,,,,9,,,,,DazedArcade,"Sep 1, 2024"
Overwatch 2,denial,https://clips.twitch.tv/LightFlaccidCarabeefPunchTrees-P4QAS82x5a7O-NCC,,,,,58,,,,,design_by_rose,"Sep 1, 2024"
Loop Hero,thank you very much 💅,https://clips.twitch.tv/ArborealWealthyDadUncleNox-1V0UBa3zd6c2KZDJ,,,,,5,,,,,design_by_rose,"Sep 1, 2024"
Loop Hero,u n f o r c h,https://clips.twitch.tv/ProudImportantWheelUncleNox-UQ2Xm1y8C1nhtpqe,,,,,5,,,,,design_by_rose,"Sep 2, 2024"
Watch Dogs 2,the best Uber driver you've ever had (Rated ⭐⭐⭐⭐⭐),https://clips.twitch.tv/ManlyUninterestedArugulaWutFace-TCHZXwr9cSKpuOaY,,,,,10,,,,,design_by_rose,"Sep 4, 2024"
Watch Dogs 2,don't worry about it !,https://clips.twitch.tv/CloudyTenuousLegWutFace-q3eILrwZtbYgYI5J,,,,,16,,,,,design_by_rose,"Sep 4, 2024"
Watch Dogs 2,a slip of the tongue,https://clips.twitch.tv/AttractiveWanderingPigRedCoat-oTSJ9oCVfIkf3LCP,,,,,5,,,,,design_by_rose,"Sep 4, 2024"
Overwatch 2,Wraith with a TH,https://clips.twitch.tv/PiliableInspiringEagleTwitchRPG-8sMzXJi_LJ9OvEyU,,,,,6,,,,,low_hanging_vegetable,"Sep 7, 2024"
Overwatch 2,wait gwueygwalagequagweygaga,https://clips.twitch.tv/RamshackleThankfulDogFreakinStinkin-xEus-dcb0HQOXq7x,,,,,5,,,,,low_hanging_vegetable,"Sep 8, 2024"
Software and Game Development,unforch,https://clips.twitch.tv/NastyColorfulApePicoMause-zDJ3sKc2ooLGKudg,,,,,20,,,,,design_by_rose,"Sep 13, 2024"
Software and Game Development,HUEHuehuEhue,https://clips.twitch.tv/ObedientWimpyTurtleMcaT-wZglC-Xlv0UJolVQ,,,,,5,,,,,design_by_rose,"Sep 13, 2024"
Overwatch 2,roses peauh seauh,https://clips.twitch.tv/SmokyStrangeCodANELE-8vm9W-y2i3uKp3Kw,,,,,5,,,,,low_hanging_vegetable,"Sep 14, 2024"
Just Chatting,catJAM,https://clips.twitch.tv/FreezingHotThymeOMGScoots-YDz0w_JhRTs07bj1,,,,,8,,,,,low_hanging_vegetable,"Sep 15, 2024"
Overwatch 2,Rose branches out,https://clips.twitch.tv/DaintyThirstyLEDPartyTime-rObsm7vkE9v7w4ZD,,,,,9,,,,,low_hanging_vegetable,"Sep 15, 2024"
Overwatch 2,clipped for rose,https://clips.twitch.tv/SuperLittleTaroRiPepperonis-gKjV0aajw2p14Ynv,,,,,24,,,,,low_hanging_vegetable,"Sep 15, 2024"
Just Chatting,oh..,https://clips.twitch.tv/ThankfulSassyMilkPartyTime-7_fnD_0_5S7Vdu18,,,,,5,,,,,low_hanging_vegetable,"Sep 15, 2024"
Just Chatting,surprise 🍑,https://clips.twitch.tv/CallousAbnegateLlama4Head-haWVXdiniC0i-o8r,,,,,5,,,,,design_by_rose,"Sep 15, 2024"
Overwatch 2,dazey,https://clips.twitch.tv/WanderingKindGullUnSane-NUSAJF-SRd5MAfYi,,,,,5,,,,,low_hanging_vegetable,"Sep 15, 2024"
Just Chatting,eat my 🍑,https://clips.twitch.tv/ProtectiveAbnegateDonutLitty-ZmPQkGC-4A1XjUuq,,,,,6,,,,,design_by_rose,"Sep 15, 2024"
Just Chatting,thlippery thnake aaauuuUUGH HAhaHa,https://clips.twitch.tv/BadGiantWatercressBudBlast-KfzkSrf0NngPgyK3,,,,,5,,,,,design_by_rose,"Sep 15, 2024"
Overwatch 2,eiffel tower!,https://clips.twitch.tv/OddColorfulSoymilkPMSTwin-0JDefRQrCL470X9x,,,,,7,,,,,low_hanging_vegetable,"Sep 15, 2024"
Watch Dogs,... DIDN'T MAKE HER DO THAT!,https://clips.twitch.tv/BoringCulturedCakeFutureMan-idMZwHZDFOnBFvOX,,,,,9,,,,,design_by_rose,"Sep 16, 2024"
Watch Dogs,this title would be against tos,https://clips.twitch.tv/ExpensiveDistinctMagpieTebowing-AujszN-GH-dVNyvk,,,,,5,,,,,design_by_rose,"Sep 16, 2024"
Watch Dogs,I'm drivin' heah,https://clips.twitch.tv/GenerousHeadstrongNightingaleOSsloth-ynBwHzyq6yw4kMb9,,,,,8,,,,,design_by_rose,"Sep 16, 2024"
Watch Dogs,that's qwhat she said,https://clips.twitch.tv/HilariousPuzzledGaurOMGScoots-o83A_XvAPFAW5m0O,,,,,5,,,,,design_by_rose,"Sep 16, 2024"
Watch Dogs,you wouldn't dare,https://clips.twitch.tv/InquisitiveRefinedCatHassaanChop-FjGHzIaZveEnzZ6-,,,,,8,,,,,design_by_rose,"Sep 18, 2024"
Watch Dogs,interesting,https://clips.twitch.tv/PowerfulLazyEmuKlappa-Dr6aA7IqnCiRNmIG,,,,,7,,,,,design_by_rose,"Sep 18, 2024"
Watch Dogs,why starless' last hookup ended poorly,https://clips.twitch.tv/AbnegateThirstyPigBCWarrior--y3XpTue-6vNrIdS,,,,,5,,,,,design_by_rose,"Sep 18, 2024"
Watch Dogs,🍑🍑📞,https://clips.twitch.tv/NiceSpikyCiderTakeNRG-JuUXwAHCRvWLEcgu,,,,,5,,,,,design_by_rose,"Sep 18, 2024"
Watch Dogs,eyebrows,https://clips.twitch.tv/SleepyPuzzledClamVoHiYo-_xwEUAtblXlbOebH,,,,,7,,,,,design_by_rose,"Sep 18, 2024"
Watch Dogs,How starless likes others,https://clips.twitch.tv/FairEnticingPresidentCharlietheUnicorn-AQPiujsEyGYid6Rx,,,,,5,,,,,Pf_Paradoxical,"Sep 18, 2024"
Watch Dogs,a QWHAT???,https://clips.twitch.tv/SpikyGorgeousOryxCharlieBitMe-_DLtXXY-o5AhO6A4,,,,,18,,,,,design_by_rose,"Sep 18, 2024"
Watch Dogs,ayeAYEaye,https://clips.twitch.tv/HyperHumbleAniseCurseLit--yiBixmXm0jVNj3a,,,,,5,,,,,design_by_rose,"Sep 18, 2024"
Watch Dogs,insta  nut,https://clips.twitch.tv/GoodExquisiteLEDMoreCowbell-tQo2MzyNZup4J5Wj,,,,,12,,,,,Pf_Paradoxical,"Sep 18, 2024"
Watch Dogs 2,SPIT ON THAT THANG,https://clips.twitch.tv/TangibleMoldyPotatoDeIlluminati-v6sgwfq7PsLwwQfi,,,,,23,,,,,design_by_rose,"Sep 19, 2024"
Watch Dogs 2,"""what's your favorite video on the internet?""",https://clips.twitch.tv/SoftPiliableSkirretFeelsBadMan-EHIrT9eumjpzdvlq,,,,,15,,,,,design_by_rose,"Sep 19, 2024"
Watch Dogs 2,tmi,https://clips.twitch.tv/SincereElatedSushiNotATK-XgYyNRjbGh4ftR0I,,,,,5,,,,,design_by_rose,"Sep 19, 2024"
Watch Dogs 2,starless takes credit for hawk tuah girl's fame,https://clips.twitch.tv/PlainSeductiveStrawberryBigBrother-MPPqvvmrGcdyEF_P,,,,,5,,,,,design_by_rose,"Sep 19, 2024"
Software and Game Development,chat begs rose to give a banger uwu and SHE DOES,https://clips.twitch.tv/SmoothWiseClipzVoteYea-wigkbgci13wJvjbZ,,,,,27,,,,,design_by_rose,"Sep 21, 2024"
Software and Game Development,dommy mommy,https://clips.twitch.tv/ObservantBoringTubersPicoMause-Zah5SHJf5ejCrZYJ,,,,,55,,,,,design_by_rose,"Sep 21, 2024"
Software and Game Development,SOUNDS LIKE FIGHTING WORDS TO ME,https://clips.twitch.tv/DeafChillyHedgehogKlappa-QxkWkmuIzUDrH4dZ,,,,,8,,,,,design_by_rose,"Sep 21, 2024"
Software and Game Development,yOu DOn'T TElL mE qWhaT tO Do,https://clips.twitch.tv/InexpensiveCautiousJuiceArgieB8-rnVKNc3LMtaGee8I,,,,,34,,,,,design_by_rose,"Sep 21, 2024"
Software and Game Development,taintysprinkles_by_rose,https://clips.twitch.tv/CorrectLongWallaby4Head-k9xdUFLAbXjQXAgw,,,,,48,,,,,design_by_rose,"Sep 21, 2024"
"Pools, Hot Tubs, and Beaches",Honesty,https://clips.twitch.tv/SeductiveClumsyWalletPeoplesChamp-sjhNYe1Ak_q2Kk9m,,,,,5,,,,,TheStarlessAbstract,"Sep 22, 2024"
"Pools, Hot Tubs, and Beaches",Starless admits it!,https://clips.twitch.tv/DifferentStylishTermiteDuDudu-SxH7Js7Zogupxs1l,,,,,18,,,,,DazedArcade,"Sep 22, 2024"
Watch Dogs 2,qwhere did you get your license?,https://clips.twitch.tv/ConcernedDoubtfulGrasshopperPogChamp-NRf3e4kC2UsBcfuV,,,,,13,,,,,design_by_rose,"Sep 23, 2024"
Watch Dogs 2,eager to be double teamed,https://clips.twitch.tv/BlatantHandsomeSwanVoteYea-S_G9EmDUNhB8PtMc,,,,,18,,,,,design_by_rose,"Sep 23, 2024"
Watch Dogs 2,oH YEeaaaAAAh,https://clips.twitch.tv/EasyTubularEagleJKanStyle-LxuWE-VZ3cvrpqqd,,,,,5,,,,,design_by_rose,"Sep 23, 2024"
Watch Dogs 2,U mad bro?!,https://clips.twitch.tv/CrypticWealthySharkJKanStyle-ok2unc2Ob4lxpJiu,,,,,7,,,,,DazedArcade,"Sep 23, 2024"
Watch Dogs 2,Climbax with us today!,https://clips.twitch.tv/FastFurtiveGullPanicVis-8gJeys1umz2uz_MD,,,,,19,,,,,design_by_rose,"Sep 24, 2024"
Watch Dogs 2,effort,https://clips.twitch.tv/SilkyPowerfulCaterpillarSoBayed-FWTGACnUHv5lsoFF,,,,,12,,,,,design_by_rose,"Sep 24, 2024"
Watch Dogs 2,h,https://clips.twitch.tv/DeterminedRelievedGrasshopperDancingBaby-Nu9qZeuBwhiH5ICP,,,,,5,,,,,design_by_rose,"Sep 24, 2024"
Watch Dogs 2,"ehm, that's not really helping...",https://clips.twitch.tv/InquisitiveSaltyOtterStrawBeary-1Om81YWuibwX8fvj,,,,,6,,,,,design_by_rose,"Sep 24, 2024"
Watch Dogs 2,chipmunk ahh laugh,https://clips.twitch.tv/TrustworthyEndearingDinosaurShazBotstix-C58XEnZydZL5R6vu,,,,,6,,,,,design_by_rose,"Sep 24, 2024"
Overwatch 2,Rose likes thirds,https://clips.twitch.tv/OpenStrongWaspSmoocherZ-8h-70gLp2_GD9TNL,,,,,8,,,,,DazedArcade,"Sep 25, 2024"
Overwatch 2,4090,https://clips.twitch.tv/AntediluvianFunPheasantDatBoi-HyZ1_uP82NZAi5TP,,,,,14,,,,,design_by_rose,"Sep 26, 2024"
Overwatch 2,uncomfortable silence,https://clips.twitch.tv/ExpensiveFreezingChinchillaStoneLightning-IRPUwVLhmFrRhpnq,,,,,17,,,,,design_by_rose,"Sep 26, 2024"
Overwatch 2,the unfillable hole,https://clips.twitch.tv/FamousTawdryPanKippa-Xx3DJsTj-V_kQhgp,,,,,8,,,,,design_by_rose,"Sep 26, 2024"
Watch Dogs 2,idiot gets stuck,https://clips.twitch.tv/TriumphantEnjoyableCrocodileANELE-qlHV52x32ZkftzOK,,,,,15,,,,,design_by_rose,"Sep 26, 2024"
Overwatch 2,the beeg long list of women that have rejected Starless,https://clips.twitch.tv/GracefulHelpfulKaleTBTacoRight-cFkAZCx0zmqstQ3z,,,,,12,,,,,design_by_rose,"Sep 26, 2024"
Overwatch 2,I aimed at her,https://clips.twitch.tv/CrispySwissOtterMoreCowbell-M7cs9dxwQ3dUlh-o,,,,,8,,,,,design_by_rose,"Sep 26, 2024"
Overwatch 2,weak as what?,https://clips.twitch.tv/ElatedBoredLionEagleEye-htp6nL9nAnDGcVee,,,,,21,,,,,design_by_rose,"Sep 26, 2024"
Overwatch 2,why are you still here?,https://clips.twitch.tv/DifferentFunDootRiPepperonis-xlcEwUYV8F8Bj-gE,,,,,17,,,,,design_by_rose,"Sep 26, 2024"
Overwatch 2,embb,https://clips.twitch.tv/BlueStylishMousePJSalt-vhG5Zf0hg52EQ-CQ,,,,,7,,,,,design_by_rose,"Sep 26, 2024"
Overwatch 2,I have um ... issues.,https://clips.twitch.tv/VibrantDelightfulOkapiWTRuck-kyhEhLGXekbUWhiQ,,,,,8,,,,,design_by_rose,"Sep 26, 2024"
Overwatch 2,hey look at that,https://clips.twitch.tv/PunchyEnticingRadicchioPeteZaroll-000GCK4suvbf2owT,,,,,7,,,,,design_by_rose,"Sep 26, 2024"
Deadlock,"... uh oh, uh oh, uh oh, uh oh, uh oh.",https://clips.twitch.tv/TrustworthyCalmKittenCmonBruh-sKbYWtADXMEL_X6z,,,,,14,,,,,design_by_rose,"Sep 28, 2024"
Deadlock,Your my...what?!,https://clips.twitch.tv/TsundereEasyAdminBCWarrior-Skw2yN0BNfWaUcjK,,,,,18,,,,,DazedArcade,"Sep 28, 2024"
Overwatch 2,who DO you want to rail you?,https://clips.twitch.tv/HedonisticTransparentSmoothiePlanking-5glXYf8KpTb3oDys,,,,,14,,,,,design_by_rose,"Sep 29, 2024"
Overwatch 2,Rose: oawubawubawubaooahah,https://clips.twitch.tv/BlueObservantSageLeeroyJenkins-AT_oVRFxaPEh0mmS,,,,,10,,,,,low_hanging_vegetable,"Sep 29, 2024"
Overwatch 2,road 🙃 road 🙃,https://clips.twitch.tv/EncouragingPuzzledWhaleBCouch-4XAjlgEx9yBNnFYJ,,,,,5,,,,,design_by_rose,"Sep 30, 2024"
Overwatch 2,"a slip of the tongue, one might say",https://clips.twitch.tv/SilkyPreciousWolfKevinTurtle-rf9TIKut_gbRu4Gk,,,,,37,,,,,design_by_rose,"Sep 30, 2024"
Overwatch 2,moar wendy noises,https://clips.twitch.tv/CalmDeterminedTriangleFailFish-MMEpEh2C1-DCJN8G,,,,,5,,,,,design_by_rose,"Sep 30, 2024"
Overwatch 2,title of,https://clips.twitch.tv/SmallFastPangolinPoooound-1rSnlGun0SRyALPs,,,,,5,,,,,design_by_rose,"Sep 30, 2024"
Overwatch 2,rejected_by_rose,https://clips.twitch.tv/HelplessFaintBearFreakinStinkin-7jF-o8kuumimCUsG,,,,,5,,,,,design_by_rose,"Oct 1, 2024"
Overwatch 2,oh starless,https://clips.twitch.tv/SuperUnusualPlumageDatBoi-NsLJfGbKx_CDVEkG,,,,,22,,,,,design_by_rose,"Oct 1, 2024"
Overwatch 2,???,https://clips.twitch.tv/BusyCoweringCatTriHard-N7ME-sKfb-2nZ4Rv,,,,,6,,,,,design_by_rose,"Oct 3, 2024"
Watch Dogs 2,3's,https://clips.twitch.tv/CallousTriangularMangetoutGingerPower-IP5uJ0Sby9v-nEk0,,,,,5,,,,,design_by_rose,"Oct 3, 2024"
Overwatch 2,a one sentence love story,https://clips.twitch.tv/IntelligentSincereLegMoreCowbell-FQUOLQnDMVpwti6b,,,,,5,,,,,design_by_rose,"Oct 3, 2024"
undefined,*pulls mic in closer*,https://clips.twitch.tv/SnappyRockyCobraPastaThat-geTJrMItDXfa1m-p,,,,,34,,,,,design_by_rose,"Oct 4, 2024"
undefined,new sound alert maybe?mmmm,https://clips.twitch.tv/IcyHappyCarabeefPicoMause-9MnpFRWduO6J-WqQ,,,,,5,,,,,Pf_Paradoxical,"Oct 4, 2024"
undefined,wtf rose,https://clips.twitch.tv/DarlingPoliteKittenStoneLightning-2vWbAKciON0GIeiz,,,,,5,,,,,design_by_rose,"Oct 4, 2024"
undefined,"Still working on the chatbot, wet t-shirt contest a bit later 💦",https://clips.twitch.tv/RichDreamyJayCoolStoryBro-xYcIHUydonhkiPPL,,,,,26,,,,,Pf_Paradoxical,"Oct 4, 2024"
undefined,... and the couch is ruined.,https://clips.twitch.tv/KitschyGorgeousSnoodLeeroyJenkins-dwedHW5MnTT6lkrK,,,,,37,,,,,design_by_rose,"Oct 5, 2024"
Deadlock,a big ask,https://clips.twitch.tv/SmallSilkyPuddingPeoplesChamp-k7VlY78C9H7M7tR8,,,,,5,,,,,design_by_rose,"Oct 5, 2024"
undefined,starless learns a new catchphrase from rose,https://clips.twitch.tv/PricklyLaconicAntelopeKAPOW-TojslboAKDmzBv2j,,,,,5,,,,,design_by_rose,"Oct 5, 2024"
undefined,an unsuspecting redeem?,https://clips.twitch.tv/EnticingRealBatteryUWot-zU10teWa6VzNxwtM,,,,,5,,,,,design_by_rose,"Oct 5, 2024"
Overwatch 2,wendy dying (in real life?),https://clips.twitch.tv/SassyDelightfulKoupreyCharlietheUnicorn-SrCeLn8RsJp8zSzs,,,,,7,,,,,low_hanging_vegetable,"Oct 6, 2024"
Deadlock,yike,https://clips.twitch.tv/AmazingAmorphousPotBleedPurple-pNP7yAFMsEDU_L9M,,,,,5,,,,,design_by_rose,"Oct 6, 2024"
Overwatch 2,nutty professor,https://clips.twitch.tv/MiniaturePerfectRuffLitFam-9c-eiWnL0hVSIqCM,,,,,19,,,,,low_hanging_vegetable,"Oct 6, 2024"
Overwatch 2,not all of them,https://clips.twitch.tv/ColdSquareDumplingsDuDudu-Gpqny_342CAmp6K2,,,,,5,,,,,low_hanging_vegetable,"Oct 6, 2024"
Overwatch 2,get him off,https://clips.twitch.tv/EnergeticTsundereCocoaJonCarnage-lEoh8qutyakuAAuu,,,,,7,,,,,low_hanging_vegetable,"Oct 6, 2024"
Overwatch 2,rose's pr manager is hard at work,https://clips.twitch.tv/BombasticCreativeSnoodPermaSmug-SmtdL7er5nGfg9r5,,,,,17,,,,,design_by_rose,"Oct 8, 2024"
Overwatch 2,starless ignoring rose for 33 seconds straight,https://clips.twitch.tv/KawaiiUninterestedSandstormYouDontSay-gCkjWgYzSduL05qV,,,,,33,,,,,design_by_rose,"Oct 8, 2024"
Overwatch 2,there's j*** everywhere!!!,https://clips.twitch.tv/SassyFuriousCiderEleGiggle-8O9nJJIOyjPGyoBY,,,,,5,,,,,design_by_rose,"Oct 8, 2024"
Overwatch 2,I didn't know what it was,https://clips.twitch.tv/TentativeSillyKathyPastaThat-xMaW_-jjQFbL9s6f,,,,,9,,,,,design_by_rose,"Oct 8, 2024"
Overwatch 2,asdfGETTHATAWAYFROMMEfdsa,https://clips.twitch.tv/FriendlyInnocentBearSaltBae-ROws-8jmKbD3COTU,,,,,33,,,,,design_by_rose,"Oct 8, 2024"
Overwatch 2,e for effort,https://clips.twitch.tv/CrepuscularFuriousWatermelonWoofer-Qe--1BRP49QYLhPM,,,,,20,,,,,design_by_rose,"Oct 8, 2024"
Watch Dogs 2,starless has a whole conversation with just his eyes,https://clips.twitch.tv/WrongSplendidLEDMrDestructoid-q7ousuDn66_swFvw,,,,,20,,,,,design_by_rose,"Oct 8, 2024"
Overwatch 2,emergency bird,https://clips.twitch.tv/CrackyZanyCheesecakePrimeMe-jG-0V-3Y6GZJ9onD,,,,,6,,,,,design_by_rose,"Oct 9, 2024"
Overwatch 2,mommy and daddy are fighting again,https://clips.twitch.tv/PiercingIcyOcelotVoteYea-CcdB36hFD2DYvrUB,,,,,10,,,,,design_by_rose,"Oct 9, 2024"
Overwatch 2,context,https://clips.twitch.tv/LazyTemperedWatercressItsBoshyTime-TMx_3R3RlflG4KWc,,,,,9,,,,,design_by_rose,"Oct 9, 2024"
Overwatch 2,wendy and rose uninstall discord,https://clips.twitch.tv/SassyCarelessPhoneLitFam-Wrh808yeXXDc-nX2,,,,,12,,,,,design_by_rose,"Oct 9, 2024"
Overwatch 2,UGH!!,https://clips.twitch.tv/InspiringLivelySalsifyHassaanChop-4q8CCsbN48blz1QE,,,,,11,,,,,design_by_rose,"Oct 9, 2024"
Overwatch 2,relatable?,https://clips.twitch.tv/GrotesqueCrepuscularMonitorFeelsBadMan--4yrU54orTi3qeW-,,,,,8,,,,,design_by_rose,"Oct 9, 2024"
Overwatch 2,"ah, NICE.",https://clips.twitch.tv/PunchyPrettiestSmoothieDoritosChip-vYNn8cvh-xgm8vMU,,,,,5,,,,,design_by_rose,"Oct 11, 2024"
Overwatch 2,... you don't farm the bean ...,https://clips.twitch.tv/DepressedIcyKangarooDatSheffy-8DIRnhZZW1-kbqoX,,,,,13,,,,,design_by_rose,"Oct 11, 2024"
Overwatch 2,for rose,https://clips.twitch.tv/CrepuscularYawningPanTriHard-XPJKD4c_B86TWVf1,,,,,5,,,,,design_by_rose,"Oct 11, 2024"
Overwatch 2,get off,https://clips.twitch.tv/WonderfulBoredKittenKappaClaus--Tu5FozFmuTwJsXT,,,,,5,,,,,design_by_rose,"Oct 11, 2024"
Overwatch 2,this is nice,https://clips.twitch.tv/TenderApatheticOwlTBTacoLeft-eEir4Ff7uYq85rqP,,,,,9,,,,,design_by_rose,"Oct 12, 2024"
Deadlock,100% 🍆 usage,https://clips.twitch.tv/CloudyIcyWeaselDoritosChip-p3MV9oruuJA3spVn,,,,,5,,,,,design_by_rose,"Oct 12, 2024"
Overwatch 2,two man girls one cup jar,https://clips.twitch.tv/ZealousAbstemiousSpiderTheRinger-lqfdVRL7h4Egca0a,,,,,10,,,,,design_by_rose,"Oct 12, 2024"
Overwatch 2,even moar wendy noises (I'm afraid),https://clips.twitch.tv/SparklyBetterPancakePeoplesChamp-zHx3LRsJCPWh1XHL,,,,,5,,,,,design_by_rose,"Oct 12, 2024"
Overwatch 2,... are you calling me a bottom?,https://clips.twitch.tv/ZanyNeighborlyMeerkatSuperVinlin-Wxv2W5kyvx-SWEiW,,,,,5,,,,,design_by_rose,"Oct 12, 2024"
Overwatch 2,falling to my knees,https://clips.twitch.tv/PolishedFrigidMooseLeeroyJenkins-LsP4nxGhnbWDQoqC,,,,,5,,,,,design_by_rose,"Oct 12, 2024"
Software and Game Development,thtop,https://clips.twitch.tv/WonderfulSuaveShrewDxCat-Zuac_B7fv-HSqy40,,,,,5,,,,,design_by_rose,"Oct 13, 2024"
Software and Game Development,New sound alert?,https://clips.twitch.tv/VenomousCrypticAnteaterAMPTropPunch-QgUmzBqwAIl0RPs9,,,,,5,,,,,Pf_Paradoxical,"Oct 13, 2024"
Software and Game Development,bonk,https://clips.twitch.tv/StylishFancyStingrayHeyGirl-BSRSNK7_rZXvx3PK,,,,,11,,,,,design_by_rose,"Oct 13, 2024"
Software and Game Development,*shoves face so far into mic*,https://clips.twitch.tv/YummyMuddyBeaverResidentSleeper-uyJWN9_xvyf2kP8X,,,,,5,,,,,design_by_rose,"Oct 13, 2024"
Deadlock,The what now?,https://clips.twitch.tv/HandsomePolishedHamBlargNaut-PxwT0LNlg8KUwbxg,,,,,7,,,,,Pf_Paradoxical,"Oct 14, 2024"
Software and Game Development,contributes?,https://clips.twitch.tv/GeniusAdventurousCormorantArsonNoSexy-WExg8f-pi0VQy4Ic,,,,,26,,,,,design_by_rose,"Oct 14, 2024"
Software and Game Development,poopin,https://clips.twitch.tv/ObservantTameGoldfishAliens-CVDlurGWW34lowlt,,,,,7,,,,,design_by_rose,"Oct 14, 2024"
Deadlock,he enjoyed that,https://clips.twitch.tv/PlumpSmoggyStarDansGame-QYKVQyT3e6dJFsrt,,,,,8,,,,,Pf_Paradoxical,"Oct 14, 2024"
Software and Game Development,immediately after being called daddy,https://clips.twitch.tv/SuaveSnappyEmuEagleEye-E2LXYR_EBRecxqiC,,,,,7,,,,,design_by_rose,"Oct 14, 2024"
Software and Game Development,wh-wat what what wh-wh what savings!,https://clips.twitch.tv/RoughSpunkyLardOMGScoots-NY3fi72DYMQn5v4U,,,,,6,,,,,design_by_rose,"Oct 14, 2024"
Deadlock,get starless to vegas asap,https://clips.twitch.tv/RealGiftedEyeballNomNom-3OtbXnWYJdIXHwGk,,,,,11,,,,,design_by_rose,"Oct 15, 2024"
Deadlock,just the tip,https://clips.twitch.tv/TangibleViscousBottleStrawBeary-6V9evSf8GEN7iWtw,,,,,7,,,,,Pf_Paradoxical,"Oct 15, 2024"
